Column1,Column2,Column3
編　　號Boudin004作　　者布丹 Eugene Louis Boudin年　　份1893原作尺寸50.8 x 74.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1760,https://www.ss.net.tw/images/product_images/popup_images/Boudin004.jpg,圖維列海灘 The beach at tourgeville les sablons
編　　號Boudin005作　　者布丹 Eugene Louis Boudin年　　份1888 - 90原作尺寸28.8 x 41.3 cm原作材質油彩．橡木板 Oil on oak panel瀏覽人次2012,https://www.ss.net.tw/images/product_images/popup_images/Boudin005.jpg,多維爾海港 Deauville harbour
編　　號Boudin006作　　者布丹 Eugene Louis Boudin年　　份1860 - 70原作尺寸21.6 x 45.8 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2016,https://www.ss.net.tw/images/product_images/popup_images/Boudin006.jpg,圖維列海灘 Beach scene trouville
編　　號Boudin007作　　者布丹 Eugene Louis Boudin年　　份1871原作尺寸42 x 65 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1567,https://www.ss.net.tw/images/product_images/popup_images/Boudin007.jpg,布魯塞爾海港 Brussels harbour
編　　號Boudin008作　　者布丹 Eugene Louis Boudin年　　份1870原作尺寸20.3 x 39.4 cm原作材質油彩．木板 Oil on wood瀏覽人次1508,https://www.ss.net.tw/images/product_images/popup_images/Boudin008.jpg,布列塔尼風景 L’Hopital-Camfrout. Brittanyny
編　　號Boudin009作　　者布丹 Eugene Louis Boudin年　　份1888原作尺寸32 x 41 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1652,https://www.ss.net.tw/images/product_images/popup_images/Boudin009.jpg,圖維列海港入口 The entrance to trouville harbour
編　　號Boudin010作　　者布丹 Eugene Louis Boudin年　　份1895原作尺寸46.3 x 65.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2016,https://www.ss.net.tw/images/product_images/popup_images/Boudin010.jpg,威尼斯聖母教堂 Venice. Santa Maria della Salute from San Giorgio
編　　號Boudin011作　　者布丹 Eugene Louis Boudin年　　份1853 - 56原作尺寸37 x 47 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2088,https://www.ss.net.tw/images/product_images/popup_images/Boudin011.jpg,靜物 Nature morte a la pomme. tasse. cuillere et verre a vin
編　　號Boudin012作　　者布丹 Eugene Louis Boudin年　　份1864原作尺寸31.8 x 29.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1609,https://www.ss.net.tw/images/product_images/popup_images/Boudin012.jpg,在迪耶普海灘上 On The Beach Dieppe
編　　號Boudin013作　　者布丹 Eugene Louis Boudin年　　份1869 - 98原作尺寸18.4 x 27.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1529,https://www.ss.net.tw/images/product_images/popup_images/Boudin013.jpg,在碼頭上 On the Jetty
編　　號Boudin014作　　者布丹 Eugene Louis Boudin年　　份1887原作尺寸90.4 x 130.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1841,https://www.ss.net.tw/images/product_images/popup_images/Boudin014.jpg,離開哈弗爾的船舶 Ships and Sailing Boats Leaving Le Havre
編　　號Boudin015作　　者布丹 Eugene Louis Boudin年　　份1858原作尺寸41 x 59.3 cm原作材質油彩．畫板 Oil on panel瀏覽人次2007,https://www.ss.net.tw/images/product_images/popup_images/Boudin015.jpg,翁夫勒港口節 Festival in the Harbor of Honfleur
編　　號Boudin016作　　者布丹 Eugene Louis Boudin年　　份1883原作尺寸118.6 x 160.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1844,https://www.ss.net.tw/images/product_images/popup_images/Boudin016.jpg,哈弗爾港入口 Entrance to the Harbor. Le Havre
編　　號Boudin017作　　者布丹 Eugene Louis Boudin年　　份1872 - 76原作尺寸27.6 x 41.3 cm原作材質油彩．木板 Oil on wood瀏覽人次1503,https://www.ss.net.tw/images/product_images/popup_images/Boudin017.jpg,特魯維爾附近洗衣婦 Washerwoman near Trouville
編　　號Boudin018作　　者布丹 Eugene Louis Boudin年　　份1894原作尺寸37.1 x 54.9 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1560,https://www.ss.net.tw/images/product_images/popup_images/Boudin018.jpg,艾特達海灘上的洗衣婦 Washerwomen on the Beach of Etretat
編　　號Boudin019作　　者布丹 Eugene Louis Boudin年　　份1864原作尺寸45.3 x 73.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1714,https://www.ss.net.tw/images/product_images/popup_images/Boudin019.jpg,海灘場景 Scene de Plage
編　　號Boudin020作　　者布丹 Eugene Louis Boudin年　　份1870原作尺寸47.3 x 66 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1725,https://www.ss.net.tw/images/product_images/popup_images/Boudin020.jpg,不列塔尼海岸 Coast of Brittany
編　　號Boudin021作　　者布丹 Eugene Louis Boudin年　　份1867原作尺寸63 x 89 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1735,https://www.ss.net.tw/images/product_images/popup_images/Boudin021.jpg,圖維列的海灘 Beach of Trouville
編　　號Boudin022作　　者布丹 Eugene Louis Boudin年　　份1854原作尺寸50.5 x 74.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2261,https://www.ss.net.tw/images/product_images/popup_images/582_01550448839.jpg,圖維列港口的早晨 Le Port de Trouville le matin
編　　號Boudin023作　　者布丹 Eugene Louis Boudin年　　份1869原作尺寸38 x 55.3 cm原作材質油彩．畫板 Oil on panel瀏覽人次1857,https://www.ss.net.tw/images/product_images/popup_images/Boudin023.jpg,圖維列海灘的白衣女子 Lady in White on the Beach at Trouville
編　　號Boudin024作　　者布丹 Eugene Louis Boudin年　　份1894原作尺寸54.9 x 90.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1610,https://www.ss.net.tw/images/product_images/popup_images/Boudin024.jpg,伯列的海灣 Beaulieu：The Bay of Fourmis
編　　號Boudin025作　　者布丹 Eugene Louis Boudin年　　份1891原作尺寸48.7 x 71.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1584,https://www.ss.net.tw/images/product_images/popup_images/Boudin025.jpg,法國諾曼地景觀 Landscape. River Touques. Normandy. France
編　　號Boudin026作　　者布丹 Eugene Louis Boudin年　　份1865原作尺寸41.7 x 73 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次6457,https://www.ss.net.tw/images/product_images/popup_images/Boudin026.jpg,多維爾賭場的音樂會 Concert at the Casino of Deauville
編　　號Boudin027作　　者布丹 Eugene Louis Boudin年　　份1874原作尺寸80.5 x 115.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1956,https://www.ss.net.tw/images/product_images/popup_images/587_01550444828.jpg,"波爾多的碼頭景色 View of Bordeaux, from the Quai des Chartrons"
編　　號Boudin028作　　者布丹 Eugene Louis Boudin年　　份1890原作尺寸40.3 x 55.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1543,https://www.ss.net.tw/images/product_images/popup_images/Boudin028.jpg,艾特達海灘 Beach at Etretat
編　　號Boudin029作　　者布丹 Eugene Louis Boudin年　　份1863原作尺寸34.8 x 58 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1429,https://www.ss.net.tw/images/product_images/popup_images/Boudin029.jpg,圖維列的碼頭 Jetty and Wharf at Trouville
編　　號Boudin030作　　者布丹 Eugene Louis Boudin年　　份1865原作尺寸34.7 x 57.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1494,https://www.ss.net.tw/images/product_images/popup_images/Boudin030.jpg,多維爾的沐浴時間 Bathing Time at Deauville
編　　號Boudin031作　　者布丹 Eugene Louis Boudin年　　份1863原作尺寸34.9 x 57.8 cm原作材質油彩．木板 Oil on wood瀏覽人次1560,https://www.ss.net.tw/images/product_images/popup_images/Boudin031.jpg,圖維列海灘 Beach Scene at Trouville
編　　號Boudin032作　　者布丹 Eugene Louis Boudin年　　份1862原作尺寸31.2 x 47.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1548,https://www.ss.net.tw/images/product_images/popup_images/Boudin032.jpg,海灘場景 Beach Scene
編　　號Boudin033作　　者布丹 Eugene Louis Boudin年　　份1865 - 67原作尺寸29.5 x 23.5 cm原作材質油彩．木板 Oil on wood瀏覽人次1777,https://www.ss.net.tw/images/product_images/popup_images/Boudin033.jpg,沙灘上的寶蓮梅特涅公主 Princess Pauline Metternich on the Beach
編　　號Boudin034作　　者布丹 Eugene Louis Boudin年　　份1864原作尺寸45.7 x 76.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1538,https://www.ss.net.tw/images/product_images/popup_images/Boudin034.jpg,維萊維爾海灘 The Beach at Villerville
編　　號Boudin035作　　者布丹 Eugene Louis Boudin年　　份1887原作尺寸18.4 x 32.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1783,https://www.ss.net.tw/images/product_images/popup_images/Boudin035.jpg,圖維列的海灘上 On the Beach. Trouville
編　　號Boudin036作　　者布丹 Eugene Louis Boudin年　　份1885 - 90原作尺寸21.8 x 27 cm原作材質油彩．畫板 Oil on panel瀏覽人次1744,https://www.ss.net.tw/images/product_images/popup_images/Boudin036.jpg,河邊洗衣婦 Laveuses Au Bord D’une Riviere
編　　號Boudin037作　　者布丹 Eugene Louis Boudin年　　份1865原作尺寸38.1 x 58.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1452,https://www.ss.net.tw/images/product_images/popup_images/Boudin037.jpg,在海灘上.夕陽 On the Beach. Sunset
編　　號Boudin038作　　者布丹 Eugene Louis Boudin年　　份1865原作尺寸26.5 x 40.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1244,https://www.ss.net.tw/images/product_images/popup_images/Boudin038.jpg,圖維列海灘 Beach of Trouville
編　　號Boudin039作　　者布丹 Eugene Louis Boudin年　　份1888 - 95原作尺寸46 x 65 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1440,https://www.ss.net.tw/images/product_images/popup_images/Boudin039.jpg,圖克河的退潮 La Touques. Maree Basse
編　　號Boudin040作　　者布丹 Eugene Louis Boudin年　　份1864原作尺寸26 x 48 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1676,https://www.ss.net.tw/images/product_images/popup_images/Boudin040.jpg,圖維列海灘 Beach Scene. Trouville
編　　號Boudin041作　　者布丹 Eugene Louis Boudin年　　份1870 - 74原作尺寸42.5 x 55 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2017,https://www.ss.net.tw/images/product_images/popup_images/Boudin041.jpg,哈弗爾的帆船碼頭 Le Havre. voilier ? quai
編　　號Boudin042作　　者布丹 Eugene Louis Boudin年　　份1863原作尺寸25.4 x 45.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1475,https://www.ss.net.tw/images/product_images/popup_images/Boudin042.jpg,在圖維列海灘 On the Beach at Trouville
編　　號Boudin043作　　者布丹 Eugene Louis Boudin年　　份1891原作尺寸40 x 55 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1538,https://www.ss.net.tw/images/product_images/popup_images/Boudin043.jpg,索姆河口 The mouth of the Somme
編　　號Boudin044作　　者布丹 Eugene Louis Boudin年　　份1891原作尺寸23 x 32 cm原作材質油彩．畫板 Oil on panel瀏覽人次1887,https://www.ss.net.tw/images/product_images/popup_images/Boudin044.jpg,港口的三桅帆船 Three-masted ship in port
編　　號Bouguereau001作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1895原作尺寸209 x 120 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次4478,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau001.jpg,劫持賽姬(幸福的靈魂) The Abduction of Psyche
編　　號Bouguereau002作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1879原作尺寸164.5 x 117.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3614,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau002.jpg,維納斯的誕生 Birth of Venus
編　　號Bouguereau003作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1880原作尺寸79 x 55 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3012,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau003.jpg,抵禦愛神 Young Girl Defending Herself against Eros
編　　號Bouguereau004作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1873原作尺寸260 x 180 cm原作材質油畫．織布 oil on fabric瀏覽人次2061,https://www.ss.net.tw/images/product_images/popup_images/608_01535329134.jpg,女神與薩梯 Nymphs and Satyr
編　　號Bouguereau005作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1862原作尺寸231.14 x 277.81 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3003,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau005.jpg,復仇女神的追補 Orestes Pursued by the Furies
編　　號Bouguereau006作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1881原作尺寸213.4 x 152.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次3583,https://www.ss.net.tw/images/product_images/popup_images/610_01595749900.jpg,天使之歌 Song of the Angels
編　　號Bouguereau007作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1866原作尺寸61.6 x 51.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1866,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau007.jpg,睡意 Le sommeil
編　　號Bouguereau008作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1886原作尺寸215 x 127 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2087,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau008.jpg,回春 The Return of Spring
編　　號Bouguereau009作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1884原作尺寸137 x 101.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2225,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau009.jpg,騎馬 The Horseback Ride
編　　號Bouguereau010作　　者鮑格雷奧 William Adolphe Bouguereau原作尺寸100.5 x 74 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1602,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau010.jpg,研究一個秘密 A Study for The Secret
編　　號Bouguereau011作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1878原作尺寸114.8 x 208.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1696,https://www.ss.net.tw/images/product_images/popup_images/615_01595580295.jpg,眾神 The Nymphaeum
編　　號Bouguereau012作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1867原作尺寸200 x 108 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1712,https://www.ss.net.tw/images/product_images/popup_images/616_01636234919.jpg,藝術與文學 Art and Literature
編　　號Bouguereau013作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1880原作尺寸210 x 390 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2028,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau013.jpg,被鞭打的基督 The Flagellation of Christ
編　　號Bouguereau014作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1869原作尺寸81.3 x 65.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2057,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau014.jpg,螃蟹 Le crabe
編　　號Bouguereau015作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1866原作尺寸65.4 x 44.1 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1665,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau015.jpg,欲望 Convoitise
編　　號Bouguereau016作　　者鮑格雷奧 William Adolphe Bouguereau年　　份1881原作尺寸160 x 109.9 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1907,https://www.ss.net.tw/images/product_images/popup_images/Bouguereau016.jpg,櫻桃枝 The Cherry Branch
